id,date_accident,accident_type,district,longitude,latitude,road_condition,weather_condition,road_part,number_of_participants,vehicle_brand_uz,vehicle_model_uz,vehicle_color_uz,year_manufacture
158394,2023-05-16T08:10:11,to'qnashuv,Qo'qon shahri,70.9384,40.5309,,,,2,Chevrolet,Spark,qora,2012.0
158393,2023-01-16T23:20:33,to'qnashuv,Yakkasaroy tumani,69.2380,41.2712,,,,1,Chevrolet,Matiz,oq,2012.0
158392,2023-05-17T08:22:56,to'qnashuv,Qo'qon shahri,70.9250,40.5549,,,,2,Daewoo,Nexia,oq,
158391,2023-07-13T22:00:20,to'qnashuv,Mirobod tumani,69.2596,41.3111,,,,1,,,,
158390,2023-01-19T23:30:03,to'qnashuv,Yakkasaroy tumani,69.2448,41.2768,,,,1,Chevrolet,Lacetti,oq,2012.0
158389,2023-05-22T08:43:41,velosipedchini urib yuborish,Qo'qon shahri,70.9474,40.5484,,,,2,Daewoo,Matiz,oq,2006.0
158388,2023-01-21T20:00:23,to'qnashuv,Mirobod tumani,69.3004,41.2832,,,,1,Chevrolet,Nexia,oq,2003.0
158387,2023-01-21T20:00:23,to'qnashuv,,,,,,,0,,,,
158386,2023-05-18T16:19:45,to'qnashuv,Qo'qon shahri,70.9204,40.5269,,,,2,Chevrolet,Lacetti,qora,2020.0
158385,2023-07-15T12:30:25,to'qnashuv,Shayxontoxur tumani,69.2070,41.3061,,,,1,,,,
158384,2023-05-19T16:18:38,velosipedchini urib yuborish,Qo'qon shahri,70.9619,40.5164,,,,2,Chevrolet,Damas,oq,2018.0
158383,2023-01-22T14:00:54,to'qnashuv,Yakkasaroy tumani,69.2434,41.2937,,,,1,Chevrolet,Epica,oq,2011.0
158382,2023-07-12T18:00:37,to'qnashuv,Mirobod tumani,69.2866,41.2925,,,,2,,,,
158381,2023-01-23T13:40:22,to'qnashuv,Yakkasaroy tumani,69.2558,41.2865,,,,1,Chevrolet,Nexia 3,oq,
158380,2023-05-20T16:50:40,piyodani urib yuborish,Qo'qon shahri,70.9222,40.5509,,,,2,Volkswagen,CADDY,kulrang,2020.0
158379,2023-05-22T12:29:32,YTHning boshqa turlari,Qo'qon shahri,70.9358,40.5189,,,,1,,,,
158378,2023-07-12T14:00:49,to'qnashuv,Chilonzor tumani,69.1660,41.2446,,,,1,,,,
158377,2023-01-23T10:00:26,to'qnashuv,Yakkasaroy tumani,69.2578,41.2849,,,,1,Chevrolet,Cobalt,oq,
158376,2023-05-22T16:32:41,to'siqqa urilish,Qo'qon shahri,70.9359,40.5401,,,,2,Chevrolet,Spark,oq,2019.0
158375,2023-05-30T16:35:58,piyodani urib yuborish,Qo'qon shahri,70.9600,40.5529,,,,2,Daewoo,Matiz,kulrang,2009.0
158374,2023-01-15T15:00:29,to'qnashuv,Yakkasaroy tumani,69.2422,41.2802,,,,1,,,,
158373,2023-01-24T09:40:10,to'qnashuv,Yakkasaroy tumani,69.2660,41.2948,,,,1,Chevrolet,Tracker,qora,2019.0
158372,2023-01-24T09:00:25,to'qnashuv,Yakkasaroy tumani,69.2559,41.2803,,,,1,Chevrolet,Cobalt,oq,2013.0
158371,2023-01-24T11:30:27,to'qnashuv,Yakkasaroy tumani,69.2726,41.2780,,,,1,Daewoo,Nexia,oq,2014.0
158370,2023-01-24T11:30:27,to'qnashuv,,,,,,,0,,,,
158369,2023-01-24T13:00:32,to'qnashuv,Yakkasaroy tumani,69.2502,41.2822,,,,1,Chevrolet,Captiva,oq,2015.0
158368,2023-07-30T09:30:27,piyodani urib yuborish,Qo'qon shahri,70.9554,40.5514,quruq,kun ochiq,piyodalar o'tish joyi,2,Chevrolet,Spark,oq,2012.0
158367,2023-06-29T12:00:28,to'qnashuv,Yunusobod tumani,69.2781,41.3601,,,,1,,,,
158366,2023-01-23T10:00:22,to'qnashuv,Uchtepa tumani,69.1567,41.2717,,,,1,Chevrolet,Lacetti,oq,
158365,2023-01-25T23:40:59,to'qnashuv,Yangihayot tumani,69.2298,41.2089,,,,1,Chevrolet,Spark,qora,2013.0
158364,2023-01-25T22:00:05,to'qnashuv,Yakkasaroy tumani,69.2445,41.2784,,,,1,Chevrolet,Cobalt,oq,2020.0
158363,2023-07-04T15:30:30,to'qnashuv,Mirzo ulug'bek tumani,69.3393,41.3179,,,,1,MAN,NL,yashil,2016.0
158362,2023-01-25T23:00:33,to'qnashuv,Yakkasaroy tumani,69.2475,41.2663,,,,1,Chevrolet,Spark,oq,2015.0
158361,2023-01-26T02:00:50,to'qnashuv,Yakkasaroy tumani,69.2566,41.2788,,,,1,Chevrolet,Nexia 3,"moviy, havorang",2017.0
158360,2023-01-25T13:40:08,to'qnashuv,Yakkasaroy tumani,69.2675,41.2886,,,,1,Chevrolet,Nexia 3,oq,2019.0
158359,2023-07-04T12:00:45,to'qnashuv,Yashnobod tumani,69.3433,41.2898,,,,1,Volkswagen,CADDY,oq,2020.0
158358,2023-07-04T08:00:47,to'qnashuv,Mirobod tumani,69.2886,41.2768,,,,1,,,,
158357,2023-06-28T20:00:40,to'qnashuv,Sirg'ali tumani,69.2585,41.2442,,,,1,,,,
158356,2023-03-20T19:30:04,piyodani urib yuborish,Xo'jaobod tumani,72.7104,40.6022,,,,2,Chevrolet,Damas,oq,2011.0
158355,2023-03-19T17:00:30,velosipedchini urib yuborish,Xo'jaobod tumani,72.5132,40.6778,,,,2,Chevrolet,Damas,oq,
158354,2023-04-01T17:00:56,piyodani urib yuborish,Xo'jaobod tumani,72.5526,40.6814,,,,2,Chevrolet,Lacetti,oq,2015.0
158353,2023-04-02T17:10:14,piyodani urib yuborish,Xo'jaobod tumani,72.5943,40.6470,,,,2,Chevrolet,Nexia 2,oq,2013.0
158352,2023-04-08T18:10:07,piyodani urib yuborish,Xo'jaobod tumani,72.5517,40.6501,,,,2,Chevrolet,Damas,oq,2011.0
158351,2023-04-07T12:30:42,piyodani urib yuborish,Xo'jaobod tumani,72.5526,40.6819,,,,2,Chevrolet,Nexia,oq,
158350,2023-04-06T18:00:23,piyodani urib yuborish,Xo'jaobod tumani,72.5588,40.6720,,,,2,Chevrolet,Nexia 3,oq,
158349,2023-04-01T16:00:31,piyodani urib yuborish,Xo'jaobod tumani,72.5479,40.6918,,,,2,Chevrolet,Lacetti,oq,2009.0
158348,2023-04-13T16:00:21,piyodani urib yuborish,Xo'jaobod tumani,72.5948,40.6293,,,,2,Chevrolet,Spark,oq,2020.0
158347,2023-04-16T18:00:40,piyodani urib yuborish,Xo'jaobod tumani,72.6084,40.6405,,,,2,Chevrolet,Damas,oq,2022.0
158346,2023-06-04T07:35:17,piyodani urib yuborish,Xo'jaobod tumani,72.5769,40.6545,,,,2,Chevrolet,Nexia 3,oq,2017.0
158345,2023-06-01T16:20:52,to'qnashuv,Sherobod tumani,66.9922,37.6572,quruq,kun ochiq,yo'lning tog'ri qismi,2,Lada(VAZ),2107,oq,1984.0
158344,2023-06-20T18:20:25,to'qnashuv,Sherobod tumani,66.9919,37.6570,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Lacetti,oq,2022.0
158343,2023-06-01T11:40:27,piyodani urib yuborish,Sherobod tumani,66.9919,37.6572,quruq,kun ochiq,,2,Chevrolet,DAMAS VAN,yashil,1998.0
158342,2023-05-21T17:20:19,to'qnashuv,Sherobod tumani,66.9919,37.6572,quruq,kun ochiq,yo'lning tog'ri qismi,3,Chevrolet,DAMAS VAN,oq,2018.0
158341,2023-05-01T17:30:55,velosipedchini urib yuborish,Mirishkor tumani,65.2811,38.8517,quruq,kun ochiq,,2,Daewoo,Tico,oq,1999.0
158340,2023-07-29T07:10:30,to'qnashuv,Shaxrisabz tumani,66.8006,39.0186,quruq,kun ochiq,,3,Chevrolet,Beretta,oq,1997.0
158339,2023-07-03T23:00:54,ag'darilish,Qamashi tumani,66.4666,38.9145,quruq,kun ochiq,,1,Lada(VAZ),,oq,2006.0
158338,2023-07-29T01:50:03,ag'darilish,,,,,,,0,,,,
158337,2023-07-29T18:50:32,ag'darilish,Qarshi shahri,65.8069,38.8336,quruq,kun ochiq,,2,Daewoo,Damas,oq,2021.0
158336,2023-07-29T16:00:30,to'qnashuv,Ulug'nor tumani,72.2833,40.8335,quruq,kun ochiq,yo'lning tog'ri qismi,1,Daewoo,Damas,oq,2014.0
158335,2023-05-17T20:10:08,piyodani urib yuborish,Sherobod tumani,66.9919,37.6571,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Captiva,oq,2013.0
158334,2023-07-29T11:00:31,to'qnashuv,Ulug'nor tumani,72.3052,40.8502,quruq,kun ochiq,piyodalar o'tish joyi,1,Chevrolet,Cobalt,oq,2019.0
158333,2023-05-15T09:40:22,to'qnashuv,Sherobod tumani,66.9919,37.6570,quruq,kun ochiq,yo'lning tog'ri qismi,3,Chevrolet,Cobalt,qaymoq rang,2015.0
158332,2023-04-29T23:00:57,ag'darilish,,66.8781,39.1180,quruq,kun ochiq,,2,Chevrolet,Lacetti,oq,2012.0
158331,2023-04-21T09:00:12,velosipedchini urib yuborish,Ulug'nor tumani,72.2558,40.8388,quruq,kun ochiq,boshqa holatlar,1,Chevrolet,Matiz,oq,2014.0
158330,2023-07-29T16:00:52,piyodani urib yuborish,Qamashi tumani,66.3523,38.9307,quruq,kun ochiq,,2,Lada(VAZ),,,2022.0
158329,2023-04-20T10:00:12,to'qnashuv,Ulug'nor tumani,72.2970,40.8283,quruq,kun ochiq,yo'lning tog'ri qismi,1,Daewoo,Damas,oq,2011.0
158328,2023-07-29T01:10:28,ag'darilish,Koson tumani,65.6499,38.9948,quruq,kun ochiq,,1,,,,
158327,2023-05-01T15:50:32,YTHning boshqa turlari,Qo'qon shahri,70.9520,40.5399,,,,2,Daewoo,Damas,oq,2007.0
158326,2023-05-17T11:00:31,to'qnashuv,Sherobod tumani,66.9913,37.7595,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Nexia 3,oq,2018.0
158325,2023-07-29T15:50:59,to'qnashuv,Qo'qon shahri,70.9263,40.5642,,,,2,Chevrolet,Spark,oq,2018.0
158324,2023-04-29T19:50:44,piyodani urib yuborish,Qo'qon shahri,70.9681,40.5343,,,,2,Daewoo,Matiz,oq,2010.0
158323,2023-07-29T15:50:22,to'qnashuv,Qo'qon shahri,70.9609,40.5520,,,,2,Daewoo,Matiz,qaymoq rang,2009.0
158322,2023-04-19T18:50:02,to'qnashuv,Qo'qon shahri,70.9374,40.5252,,,,2,Chevrolet,Cobalt,oq,2018.0
158321,2023-07-29T08:35:11,piyodani urib yuborish,Qarshi shahri,65.8077,38.8330,quruq,kun ochiq,,2,,,,2020.0
158320,2023-04-19T15:10:30,velosipedchini urib yuborish,Qo'qon shahri,70.9501,40.5568,,,,2,ISUZU,SAZ HC 40,oq,2018.0
158319,2023-04-19T13:00:31,to'qnashuv,Qo'qon shahri,70.9492,40.5185,,,,2,Chevrolet,Lacetti,oq,2021.0
158318,2023-04-18T15:40:14,to'qnashuv,Qo'qon shahri,70.9306,40.5580,,,,2,Daewoo,Matiz,oq,2004.0
158317,2023-05-17T11:00:53,to'qnashuv,Sherobod tumani,66.9919,37.6570,quruq,kun ochiq,yo'lning tog'ri qismi,3,Chevrolet,Nexia 3,oq,2019.0
158316,2023-04-11T15:10:44,to'qnashuv,Qo'qon shahri,70.9281,40.5334,,,,2,Chevrolet,Nexia 2,oq,2017.0
158315,2023-04-10T17:40:24,velosipedchini urib yuborish,Qo'qon shahri,70.9111,40.5232,,,,2,Chevrolet,Malibu 2,qora,2020.0
158314,2023-04-10T16:40:05,to'qnashuv,Qo'qon shahri,70.9598,40.5364,,,,2,Chevrolet,Lacetti,oq,2020.0
158313,2023-01-26T14:00:18,to'qnashuv,Yakkasaroy tumani,69.2533,41.2971,,,,1,Chevrolet,Lacetti,kulrang,2015.0
158312,2023-04-10T16:00:31,piyodani urib yuborish,Qo'qon shahri,70.9288,40.5522,,,,2,Chevrolet,Lacetti,oq,2019.0
158311,2023-05-09T09:00:48,piyodani urib yuborish,Sherobod tumani,66.9920,37.6569,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,DAMAS VAN,oq,2009.0
158310,2023-04-10T11:45:30,velosipedchini urib yuborish,Qo'qon shahri,70.9400,40.5441,,,,2,Chevrolet,Lacetti,oq,2015.0
158309,2023-04-10T11:50:21,piyodani urib yuborish,Qo'qon shahri,70.9522,40.5343,,,,2,Chevrolet,Cobalt,oq,2019.0
158308,2023-04-10T11:40:02,to'qnashuv,Qo'qon shahri,70.9219,40.5495,,,,2,Daewoo,Matiz,sariq,
158307,2023-04-10T15:45:41,to'qnashuv,Qo'qon shahri,70.9305,40.5083,,,,2,Daewoo,Matiz,qizil,2009.0
158306,2023-01-25T21:40:16,to'qnashuv,Yakkasaroy tumani,69.2560,41.2803,,,,1,Chevrolet,Nexia 3,nam asfalt,2020.0
158305,2023-04-10T10:20:15,piyodani urib yuborish,Qo'qon shahri,70.9464,40.5223,,,,2,Daewoo,Nexia,oq,2009.0
158304,2023-01-26T08:00:44,to'qnashuv,Yakkasaroy tumani,69.2624,41.2976,,,,1,Chevrolet,Cobalt,oq,2015.0
158303,2023-05-02T12:00:26,ag'darilish,Sherobod tumani,66.9912,37.6570,quruq,kun ochiq,boshqa holatlar,2,Chevrolet,Matiz,oq,2017.0
158302,2023-04-10T15:45:40,piyodani urib yuborish,Qo'qon shahri,70.9545,40.5220,,,,2,Chevrolet,Damas,oq,2011.0
158301,2023-04-05T17:55:29,to'qnashuv,Qo'qon shahri,70.9449,40.5567,,,,2,Daewoo,Nexia,sariq,1999.0
158300,2023-07-29T10:00:03,to'qnashuv,Qarshi shahri,65.7959,38.8546,quruq,kun ochiq,,3,Chevrolet,Lacetti,oq,2013.0
158299,2023-04-05T15:40:56,piyodani urib yuborish,Qo'qon shahri,70.9214,40.5475,,,,2,HOWO,ZZ4257S3241V,oq,2022.0
158298,2023-01-26T13:30:42,to'qnashuv,Yakkasaroy tumani,69.2595,41.2818,,,,1,Chevrolet,Nexia 3,oq,2019.0
158297,2023-04-05T15:25:56,velosipedchini urib yuborish,Qo'qon shahri,70.9278,40.5108,,,,2,Chevrolet,Nexia 3,oq,
158296,2023-01-22T19:30:49,to'qnashuv,Mirzo ulug'bek tumani,69.3582,41.3270,,,,1,Chevrolet,Spark,kumush rang,2013.0
158295,2023-07-29T16:39:45,YTHning boshqa turlari,Qo'qon shahri,70.9423,40.5369,,,,1,,,,
158294,2023-04-04T15:20:06,piyodani urib yuborish,Qo'qon shahri,70.9457,40.5187,,,,2,Daewoo,Nexia,sariq,
158293,2023-01-27T18:30:54,to'qnashuv,Yakkasaroy tumani,69.2412,41.2657,,,,1,Chevrolet,Lacetti,oq,2012.0
158292,2023-05-29T16:41:08,piyodani urib yuborish,Qo'qon shahri,70.9354,40.5423,,,,2,Chevrolet,Nexia 3,oq,2020.0
158291,2023-05-29T16:45:55,YTHning boshqa turlari,Qo'qon shahri,70.9428,40.5303,,,,1,,,,
158290,2023-03-29T15:45:50,piyodani urib yuborish,Qo'qon shahri,70.9467,40.5185,,,,2,Daewoo,Damas,oq,1998.0
158289,2023-05-01T10:20:14,to'qnashuv,Sherobod tumani,67.0617,37.6450,quruq,kun ochiq,boshqa holatlar,3,Daewoo,Nexia,oq,2001.0
158288,2023-04-22T17:00:38,piyodani urib yuborish,Jalaquduq tumani,72.6444,40.8015,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Nexia,sariq,2006.0
158287,2023-05-17T12:45:58,to'qnashuv,Qo'qon shahri,70.9437,40.5187,,,,2,Daewoo,Matiz,kulrang,2009.0
158286,2023-03-27T21:15:02,to'qnashuv,Qo'qon shahri,70.9378,40.5481,,,,2,Daewoo,Lacetti,kulrang,2009.0
158285,2023-05-14T16:00:12,to'qnashuv,Qo'qon shahri,70.9370,40.5361,,,,2,Chevrolet,Labo,oq,2023.0
158284,2023-05-18T16:15:23,piyodani urib yuborish,Qo'qon shahri,70.9569,40.5224,,,,2,Daewoo,Matiz,kulrang,2008.0
158283,2023-01-27T10:00:12,to'qnashuv,Yakkasaroy tumani,69.2401,41.2733,,,,1,Chevrolet,Spark,oq,
158282,2023-03-27T21:10:24,piyodani urib yuborish,Qo'qon shahri,70.9384,40.5364,,,,2,Chevrolet,Damas,oq,
158281,2023-06-05T17:55:25,to'qnashuv,Qo'qon shahri,70.9262,40.5474,,,,2,Chevrolet,Spark,nam asfalt,2018.0
158280,2023-03-27T21:10:29,velosipedchini urib yuborish,Qo'qon shahri,70.9169,40.5427,,,,2,Lada(VAZ),2105,sariq,1990.0
158279,2023-04-23T17:00:27,piyodani urib yuborish,Sherobod tumani,66.9920,37.6569,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Nexia 3,oq,2018.0
158278,2023-06-05T18:36:35,to'qnashuv,Qo'qon shahri,70.9254,40.5379,,,,2,Chevrolet,Damas,qaymoq rang,2021.0
158277,2023-01-28T09:20:18,to'qnashuv,Olmazor tumani,69.2280,41.3484,,,,1,Chevrolet,Matiz,oq,2016.0
158276,2023-07-29T04:30:52,piyodani urib yuborish,G'uzor tumani,66.2425,38.7014,quruq,kun ochiq,,2,,,,
158275,2023-03-27T15:10:55,to'qnashuv,Qo'qon shahri,70.9198,40.5042,,,,2,Chevrolet,Spark,oq,
158274,2023-07-25T00:00:12,to'qnashuv,Yakkasaroy tumani,69.2482,41.2805,,,,1,Chevrolet,Cobalt,oq,2022.0
158273,2023-07-25T00:00:12,to'qnashuv,,,,,,,0,,,,
158272,2023-06-07T16:30:14,to'qnashuv,Qo'qon shahri,70.9423,40.5369,,,,2,Chevrolet,Nexia 3,oq,2019.0
158271,2023-03-27T15:40:53,piyodani urib yuborish,Qo'qon shahri,70.9571,40.5222,,,,2,Chevrolet,Damas,oq,2015.0
158270,2023-06-10T11:35:20,to'qnashuv,Qo'qon shahri,70.9378,40.5482,,,,2,Chevrolet,Matiz,kulrang,2015.0
158269,2023-01-08T16:30:59,to'qnashuv,Yangihayot tumani,69.2110,41.2387,,,,1,Changan,SC 1035,oq,2022.0
158268,2023-06-19T20:30:30,to'qnashuv,Buloqboshi tumani,72.4624,40.6366,,,,1,Chevrolet,Damas,oq,2009.0
158267,2023-03-27T15:50:52,YTHning boshqa turlari,Qo'qon shahri,70.9239,40.5028,,,,2,Daewoo,Matiz,sariq,
158266,2023-02-18T14:30:49,piyodani urib yuborish,,,,,,,0,,,,
158265,2023-03-29T12:30:31,piyodani urib yuborish,Qo'qon shahri,70.9524,40.5312,,,,2,Daewoo,Matiz,ko'k,2009.0
158264,2023-04-26T22:30:54,to'qnashuv,Jalaquduq tumani,72.7115,40.7233,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Matiz,oq,2010.0
158263,2023-01-30T22:30:15,to'qnashuv,Yakkasaroy tumani,69.2431,41.2658,,,,1,Chevrolet,Spark,oq,2013.0
158262,2023-06-19T08:20:10,velosipedchini urib yuborish,Buloqboshi tumani,72.4777,40.6351,,,,1,,,,
158261,2023-03-29T12:20:14,velosipedchini urib yuborish,Qo'qon shahri,70.9343,40.5298,,,,2,ISUZU,NPR82 L-KL5VAY,oq,2015.0
158260,2023-07-29T10:50:38,ag'darilish,Qamashi tumani,66.2374,38.9748,quruq,kun ochiq,,2,Chevrolet,Cobalt,oq,2019.0
158259,2023-03-29T11:40:42,to'qnashuv,Qo'qon shahri,70.9417,40.5409,,,,2,Daewoo,Nexia 2,oq,2010.0
158258,2023-06-11T17:00:40,piyodani urib yuborish,Buloqboshi tumani,72.4493,40.6351,quruq,kun ochiq,yo'lning tog'ri qismi,1,Chevrolet,Damas,oq,2016.0
158257,2023-03-29T11:38:14,piyodani urib yuborish,Qo'qon shahri,70.9282,40.5092,,,,2,Chevrolet,Nexia 3,oq,2019.0
158256,2023-03-01T10:00:49,piyodani urib yuborish,Andijon shahri,72.3539,40.7589,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Spark,oq,2020.0
158255,2023-03-23T14:00:20,piyodani urib yuborish,Qo'qon shahri,70.9586,40.5487,,,,2,Chevrolet,Nexia 3,oq,2017.0
158254,2023-03-23T17:50:27,to'qnashuv,Qo'qon shahri,70.9338,40.5438,,,,1,,,,
158253,2023-04-01T15:20:59,to'qnashuv,Sherobod tumani,66.9918,37.6571,quruq,kun ochiq,boshqa holatlar,3,Lada(VAZ),2106,oq,1984.0
158252,2023-03-23T15:10:44,piyodani urib yuborish,Qo'qon shahri,70.9290,40.5234,,,,2,,,,
158251,2023-07-03T00:00:55,to'qnashuv,Yakkasaroy tumani,69.2344,41.2682,,,,1,Chevrolet,Spark,oq,2020.0
158250,2023-03-10T15:20:12,piyodani urib yuborish,Qo'qon shahri,70.9326,40.5231,,,,2,Chevrolet,Spark,oq,2012.0
158249,2023-03-10T10:40:06,piyodani urib yuborish,Qo'qon shahri,70.9166,40.5427,,,,2,Chevrolet,Cobalt,oq,2017.0
158248,2023-02-01T11:30:44,to'qnashuv,Yakkasaroy tumani,69.2628,41.2831,,,,1,Chevrolet,Cobalt,oq,2023.0
158247,2023-02-01T11:30:44,to'qnashuv,,,,,,,0,,,,
158246,2023-03-06T15:40:22,piyodani urib yuborish,Qo'qon shahri,70.9579,40.5480,,,,2,Daewoo,Tico,yashil,1996.0
158245,2023-02-02T19:00:01,to'qnashuv,Yakkasaroy tumani,69.2576,41.2888,,,,1,Chevrolet,Cobalt,kulrang,2020.0
158244,2023-03-04T15:00:26,to'qnashuv,Qo'qon shahri,70.9198,40.5042,,,,2,Chevrolet,Nexia 3,oq,2018.0
158243,2023-03-04T12:00:43,YTHning boshqa turlari,Qo'qon shahri,70.9285,40.5288,,,,2,Chevrolet,Matiz,kulrang,2012.0
158242,2023-06-10T12:10:43,to'qnashuv,Qo'qon shahri,70.9141,40.5422,,,,2,Chevrolet,Matiz,oq,2017.0
158241,2023-03-01T11:10:30,piyodani urib yuborish,Qo'qon shahri,70.9253,40.5354,,,,2,Chevrolet,Spark,ko'k,2013.0
158240,2023-04-03T18:00:34,to'qnashuv,Sherobod tumani,66.9920,37.6569,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Nexia,kulrang,2005.0
158239,2023-06-02T17:00:13,to'qnashuv,Qo'qon shahri,70.9701,40.5295,,,,2,Lada(VAZ),2101,"moviy, havorang",1973.0
158238,2023-01-30T11:08:32,to'qnashuv,Yakkasaroy tumani,69.2433,41.2762,,,,1,MAN,CLA,yashil,2022.0
158237,2023-06-12T19:05:37,YTHning boshqa turlari,Qo'qon shahri,70.9353,40.5129,,,,2,Daewoo,Matiz,sariq,2007.0
158236,2023-02-28T17:52:16,velosipedchini urib yuborish,Qo'qon shahri,70.9280,40.5098,,,,2,Daewoo,Nexia,oq,2009.0
158235,2023-06-11T08:08:16,to'qnashuv,Qo'qon shahri,70.9292,40.5211,,,,1,,,,
158234,2023-06-13T11:20:36,to'qnashuv,Qo'qon shahri,70.9563,40.5236,,,,2,Chevrolet,Spark,oq,2015.0
158233,2023-04-09T10:40:13,to'qnashuv,Sherobod tumani,67.0355,37.6491,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Cobalt,oq,2018.0
158232,2023-07-29T15:10:14,piyodani urib yuborish,Qo'qon shahri,70.9284,40.5287,,,,2,Daewoo,Lacetti,oq,2010.0
158231,2023-07-29T17:10:27,YTHning boshqa turlari,Qo'qon shahri,70.9320,40.5373,,,,2,Chevrolet,Lacetti,oq,2011.0
158230,2023-03-11T10:30:20,piyodani urib yuborish,Andijon shahri,72.3237,40.7682,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Damas,oq,2022.0
158229,2023-02-28T12:45:05,piyodani urib yuborish,Qo'qon shahri,70.9356,40.5517,,,,2,Daewoo,Damas,oq,1998.0
158228,2023-02-23T11:00:26,piyodani urib yuborish,Qo'qon shahri,70.9715,40.5423,,,,2,Daewoo,Matiz,qaymoq rang,2009.0
158227,2023-02-03T12:00:20,to'qnashuv,Yakkasaroy tumani,69.2417,41.2805,,,,1,Chevrolet,Cobalt,oq,2015.0
158226,2023-02-23T10:16:30,piyodani urib yuborish,Qo'qon shahri,70.9077,40.5317,,,,2,Chevrolet,Lacetti,oq,2017.0
158225,2023-02-09T17:30:30,piyodani urib yuborish,Xo'jaobod tumani,72.5479,40.6499,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Damas,oq,2013.0
158224,2023-02-22T17:00:32,piyodani urib yuborish,Qo'qon shahri,70.9542,40.5217,,,,2,Chevrolet,Nexia 3,oq,2011.0
158223,2023-02-02T19:00:06,to'qnashuv,Yakkasaroy tumani,69.2582,41.3010,,,,1,,,,
158222,2023-02-02T19:00:06,to'qnashuv,,,,,,,0,,,,
158221,2023-02-02T19:00:06,to'qnashuv,,,,,,,0,,,,
158220,2023-02-02T19:00:06,to'qnashuv,,,,,,,0,,,,
158219,2023-04-10T08:30:10,piyodani urib yuborish,Sherobod tumani,67.0617,37.6450,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,DAMAS VAN,oq,2018.0
158218,2023-06-13T08:57:05,YTHning boshqa turlari,Qo'qon shahri,70.9364,40.5203,,,,2,ISUZU,SAZ NP 37,oq,2016.0
158217,2023-02-20T18:10:19,velosipedchini urib yuborish,Qo'qon shahri,70.9292,40.5573,,,,2,Chevrolet,Nexia 3,oq,2020.0
158216,2023-07-29T21:10:20,piyodani urib yuborish,Oltinko'l tuman,72.3178,40.7376,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Nexia 3,oq,2022.0
158215,2023-06-16T15:15:09,to'qnashuv,Qo'qon shahri,70.9305,40.5581,,,,2,Chevrolet,Spark,oq,2014.0
158214,2023-02-20T18:00:44,velosipedchini urib yuborish,Qo'qon shahri,70.9344,40.5400,,,,2,Chevrolet,Nexia 3,oq,2016.0
158213,2023-06-16T15:23:46,turgan TVga urilish,Qo'qon shahri,70.9517,40.5341,,,,1,,,,
158212,2023-02-15T18:10:55,to'qnashuv,Qo'qon shahri,70.9529,40.5524,,,,2,Chevrolet,Nexia 2,oq,2014.0
158211,2023-06-09T11:50:37,to'qnashuv,Qo'qon shahri,70.9445,40.5328,,,,2,Daewoo,Espero,kumush rang,1992.0
158210,2023-02-04T22:30:22,to'qnashuv,Yakkasaroy tumani,69.2565,41.2788,,,,1,Chevrolet,Lacetti,kulrang,2021.0
158209,2023-06-10T14:20:39,to'qnashuv,Qo'qon shahri,70.9494,40.5484,,,,2,Chevrolet,Spark,oq,
158208,2023-02-15T10:50:17,piyodani urib yuborish,Qo'qon shahri,70.9251,40.5549,,,,2,Daewoo,Tico,to'q qizil,
158207,2023-04-19T11:00:04,to'qnashuv,Jalaquduq tumani,72.6422,40.7186,quruq,kun ochiq,yo'lning tog'ri qismi,2,Chevrolet,Matiz,oq,2015.0
158206,2023-06-11T15:14:23,to'qnashuv,Qo'qon shahri,70.9473,40.5484,,,,2,Chevrolet,Tracker,oq,2019.0
158205,2023-02-13T18:10:16,to'qnashuv,Qo'qon shahri,70.9429,40.5290,,,,2,Chevrolet,Nexia 3,oq,2020.0
158204,2023-02-05T00:30:02,to'qnashuv,Yakkasaroy tumani,69.2439,41.2658,,,,1,Chevrolet,Lacetti,oq,2012.0
158203,2023-06-08T15:26:11,piyodani urib yuborish,Qo'qon shahri,70.9283,40.5287,,,,2,Kia,Seltos,qizil,2021.0
158202,2023-06-08T21:00:12,YTHning boshqa turlari,Qo'qon shahri,70.9339,40.5439,,,,1,,,,
158201,2023-02-06T14:00:36,to'qnashuv,Yakkasaroy tumani,69.2405,41.2656,,,,1,DAF,FAХ CF85.360,oq,
